"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","DistributionChannel","UserLanguage","Q5","Q7","Q8","Q12","Q13_1","Q13_2","Q13_3","Q13_4","Q13_5","Q13_6","Q13_7","Q13_8","Q13_9","Q13_10","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q20_1","Q20_2","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q23_1","Q23_2","Q23_3","Q23_4","Q23_5","Q23_6","Q23_7","Q23_8","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q26_1","Q26_2","Q27_1","Q27_2","SC0","SC1","SC2","SC3","SC4","SC5","id","Attention"
2023-12-06 19:29:26,2023-12-06 19:35:28,0,100,362,1,2023-12-06 19:35:29,"anonymous","EN",17,1,1,2,1,1,2,5,4,2,1,1,2,1,5,5,5,5,1,1,2,5,2,4,4,5,3,2,3,3,3,3,3,1,1,2,3,3,2,2,4,2,4,1,1,2,4,1,4,2,5,2,2,2,2,1,2,2,2,2,4,1,1,4,4,4,1,1,5,5,2,2,20,13,20,28,66,0,"23973","0"
2023-12-07 08:03:49,2023-12-07 08:19:07,0,100,918,1,2023-12-07 08:19:08,"anonymous","EN",18,2,1,5,1,1,1,5,4,3,1,1,3,2,4,4,4,4,1,1,2,4,1,1,5,2,1,2,3,2,2,4,4,1,3,1,4,4,6,2,1,2,4,1,1,3,3,1,3,1,5,5,4,3,5,1,2,3,1,1,3,1,4,3,2,4,1,5,2,3,3,4,12,15,12,23,77,0,"23847","0"
2023-12-07 11:02:01,2023-12-07 11:10:09,0,100,488,1,2023-12-07 11:10:10,"anonymous","EN",18,2,1,1,1,1,1,5,5,5,3,2,2,2,5,5,5,5,3,1,4,5,2,4,2,1,5,3,2,4,3,4,4,1,1,2,4,4,5,4,5,5,4,1,3,4,3,4,4,3,5,4,2,2,3,1,2,2,1,3,1,1,2,3,3,2,1,1,2,3,6,6,17,16,17,32,80,0,"24054","0"
2023-12-07 14:59:14,2023-12-07 15:08:17,0,100,543,1,2023-12-07 15:08:18,"anonymous","EN",21,1,1,2,1,1,1,5,4,2,2,2,3,2,5,5,2,5,1,1,1,4,2,2,2,2,4,2,2,3,2,2,2,1,2,1,1,3,5,1,2,1,4,1,1,4,2,1,5,2,6,3,2,2,3,1,1,2,1,2,1,2,1,5,1,3,1,1,3,2,5,5,14,7,14,23,67,0,"23976","0"
2023-12-07 15:26:43,2023-12-07 15:33:52,0,100,429,1,2023-12-07 15:33:53,"anonymous","EN",20,1,1,2,1,1,1,5,2,3,1,3,1,2,3,3,2,4,1,1,1,3,2,3,4,4,4,2,2,1,1,1,3,1,2,1,1,3,4,3,1,4,4,2,2,2,3,2,2,1,2,3,1,5,2,1,1,2,1,1,2,1,2,3,3,2,1,1,2,2,4,4,19,4,19,17,59,0,"23837","0"
2023-12-07 16:02:31,2023-12-07 16:10:28,0,100,476,1,2023-12-07 16:10:29,"anonymous","EN",21,1,2,1,1,1,1,5,4,4,3,1,1,3,5,5,5,5,5,1,1,5,1,5,2,3,5,2,4,2,2,2,3,1,1,1,3,2,4,1,2,2,4,6,4,3,5,1,6,3,6,6,4,6,6,1,2,2,2,4,3,1,2,5,2,6,1,1,5,5,6,6,18,10,18,31,103,0,"23942","0"
2023-12-07 18:16:22,2023-12-07 18:22:56,0,100,394,1,2023-12-07 18:22:57,"anonymous","EN",18,1,1,1,1,1,1,5,4,4,1,1,4,1,5,5,5,5,1,1,2,5,2,3,3,1,2,2,2,1,1,2,4,1,2,1,2,4,2,1,1,5,4,1,1,1,1,1,6,1,6,2,2,2,2,1,2,4,1,1,1,1,2,6,1,3,1,2,6,4,6,6,13,7,13,28,72,0,"23891","0"
2023-12-07 18:52:10,2023-12-07 18:58:38,0,100,387,1,2023-12-07 18:58:38,"anonymous","EN",20,2,2,2,1,3,3,4,3,4,1,1,1,1,5,5,5,5,3,1,2,2,3,2,5,1,4,3,3,3,2,2,3,1,2,1,3,2,6,1,1,4,4,1,3,1,2,4,3,2,3,4,2,5,3,1,4,4,2,4,1,1,3,3,5,3,1,1,3,3,5,5,18,11,18,27,74,0,"24091","0"
2023-12-07 19:38:57,2023-12-07 19:47:05,0,100,487,1,2023-12-07 19:47:06,"anonymous","EN",19,1,2,2,1,1,1,5,2,2,1,1,1,1,5,2,4,1,1,1,4,4,4,3,2,2,1,3,3,2,2,2,3,1,2,1,3,1,4,2,1,3,4,1,1,3,2,1,4,1,2,4,4,5,4,1,2,2,1,2,3,1,1,3,4,2,1,2,1,1,4,6,15,10,15,21,63,0,"23802","0"
2023-12-07 19:38:52,2023-12-07 19:51:17,0,100,744,1,2023-12-07 19:51:17,"anonymous","EN",18,2,2,1,1,2,1,5,3,4,2,1,1,1,5,5,5,5,5,1,2,5,2,2,3,2,4,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,2,1,2,3,1,3,1,1,1,1,1,3,1,6,1,2,1,1,1,1,15,3,15,32,45,1,"23963","1"
2023-12-07 20:03:34,2023-12-07 20:10:05,0,100,391,1,2023-12-07 20:10:06,"anonymous","EN",18,1,1,1,2,1,1,5,4,4,2,1,2,2,5,5,5,5,5,1,3,5,2,2,4,3,5,1,3,3,2,2,4,1,1,1,2,4,2,4,2,2,4,1,1,3,1,2,4,1,6,4,2,1,3,1,1,2,1,2,2,1,2,5,2,6,1,2,4,3,5,6,17,10,17,33,75,0,"23769","0"
2023-12-07 22:45:53,2023-12-07 23:07:21,0,100,1287,1,2023-12-07 23:07:22,"anonymous","EN",21,1,1,3,3,1,3,5,4,4,3,1,2,4,5,5,5,2,1,1,2,5,2,4,3,2,5,4,1,3,1,2,4,1,2,1,2,4,3,2,3,3,4,6,2,1,1,1,3,2,3,4,2,2,4,1,2,3,1,4,1,1,3,4,2,5,1,2,4,2,5,5,20,8,20,25,80,0,"23298","0"
2023-12-08 11:52:38,2023-12-08 11:59:26,0,100,407,1,2023-12-08 11:59:27,"anonymous","EN",19,1,1,1,1,1,1,4,4,2,1,1,2,1,4,4,4,5,4,1,2,4,2,3,4,1,3,2,2,2,1,2,3,1,2,1,2,2,2,3,2,2,4,1,1,5,2,2,5,3,5,4,3,2,3,1,1,2,2,5,1,1,2,5,2,3,1,4,5,4,5,5,15,7,15,27,79,0,"24053","0"
2023-12-08 13:13:14,2023-12-08 13:17:58,0,100,283,1,2023-12-08 13:17:59,"anonymous","EN",18,1,1,2,1,1,1,5,4,3,1,2,2,1,5,5,5,5,1,2,1,4,4,4,2,2,5,3,2,1,1,4,4,1,2,1,2,2,4,1,2,3,4,1,1,2,5,1,5,2,4,4,5,2,4,1,1,2,1,1,2,1,1,2,1,3,1,1,3,1,5,5,21,9,20,26,71,1,"23548","1"
2023-12-08 13:11:58,2023-12-08 13:20:51,0,100,532,1,2023-12-08 13:20:51,"anonymous","EN",18,1,1,1,1,1,1,5,4,4,1,1,2,2,1,1,5,4,1,1,1,5,4,4,3,4,5,3,2,1,2,3,4,1,3,1,2,3,4,1,1,2,4,1,1,4,3,3,5,4,5,2,1,2,1,1,1,1,1,2,1,1,3,3,5,4,1,1,3,2,5,5,23,10,23,18,63,0,"23848","0"
2023-12-08 14:23:28,2023-12-08 14:30:59,0,100,450,1,2023-12-08 14:31:00,"anonymous","EN",18,1,2,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,2,3,2,2,3,1,4,2,1,1,2,3,3,1,1,1,2,3,3,2,1,3,4,3,1,4,4,1,4,3,3,5,2,3,1,1,1,3,2,2,1,1,6,4,6,5,1,1,4,2,6,6,15,6,14,26,75,1,"23799","1"
2023-12-08 15:28:59,2023-12-08 15:37:39,0,100,520,1,2023-12-08 15:37:40,"anonymous","EN",17,1,1,1,1,1,1,5,3,1,1,1,1,3,1,1,1,4,2,1,1,4,2,2,3,4,4,2,1,1,1,4,4,1,1,1,2,3,4,2,1,3,4,1,1,4,1,1,2,4,5,4,2,3,3,1,1,1,1,5,1,1,4,3,4,2,1,1,5,1,6,6,17,7,17,14,70,0,"24049","0"
2023-12-08 21:13:09,2023-12-08 21:20:32,0,100,443,1,2023-12-08 21:20:33,"anonymous","EN",18,2,1,3,1,1,2,5,4,4,1,2,3,1,5,1,5,5,1,1,2,5,3,4,2,3,4,2,4,3,3,1,3,1,2,1,2,5,5,2,1,3,4,1,3,2,1,1,2,1,5,3,2,2,4,1,1,1,1,2,2,1,3,3,4,5,1,1,3,2,5,5,18,11,18,24,66,0,"24038","0"
2023-12-08 22:35:42,2023-12-08 22:42:38,0,100,416,1,2023-12-08 22:42:39,"anonymous","EN",19,1,2,4,2,2,2,5,5,5,2,3,4,1,5,5,5,1,2,1,3,3,4,2,2,2,2,1,4,2,1,1,4,1,2,1,3,3,3,4,2,2,4,1,1,5,2,2,2,2,5,6,5,5,6,1,2,3,1,4,2,2,4,5,2,5,1,4,6,2,6,6,13,10,13,24,96,0,"24055","0"
2023-12-09 00:28:32,2023-12-09 00:33:16,0,100,284,1,2023-12-09 00:33:16,"anonymous","EN",22,1,2,1,1,1,1,5,2,2,1,1,1,2,5,5,5,5,5,1,1,5,5,5,4,1,5,5,2,2,2,2,1,1,1,1,1,2,2,4,1,1,4,6,1,1,1,1,6,1,6,6,6,3,5,1,1,3,1,1,1,1,3,3,6,2,1,5,5,5,5,5,25,4,25,31,83,0,"23604","0"
2023-12-09 01:33:30,2023-12-09 01:39:34,0,100,364,1,2023-12-09 01:39:35,"anonymous","EN",20,2,2,2,1,1,1,5,5,4,1,1,1,1,5,5,5,5,5,1,5,5,2,2,3,5,3,3,4,3,1,1,4,1,1,1,1,4,3,1,3,4,4,1,1,5,1,1,1,1,1,2,1,1,3,1,1,2,1,6,2,1,1,4,2,1,1,2,6,6,6,6,18,8,18,35,62,0,"23494","0"
2023-12-09 15:36:32,2023-12-09 15:45:04,0,100,511,1,2023-12-09 15:45:04,"anonymous","EN",18,2,1,1,1,3,4,4,4,4,1,2,1,1,5,5,5,5,4,1,1,5,3,4,4,3,5,3,4,3,1,3,4,1,2,1,1,3,2,1,2,2,4,1,2,1,2,1,5,3,6,3,2,2,2,1,1,2,1,5,2,1,2,2,2,4,1,1,5,1,5,5,22,11,22,30,74,0,"23709","0"
2023-12-09 16:52:00,2023-12-09 17:08:03,0,100,963,1,2023-12-09 17:08:04,"anonymous","EN",18,1,1,2,1,1,1,3,3,3,2,2,2,1,5,5,5,4,2,1,2,5,2,4,3,4,4,2,3,2,2,3,4,2,3,2,2,5,2,2,5,2,4,1,1,2,2,2,6,1,3,4,2,1,4,1,1,2,2,2,2,1,2,4,2,2,1,1,4,3,5,5,19,14,19,28,73,0,"23902","0"
2023-12-10 10:39:44,2023-12-10 10:48:55,0,100,550,1,2023-12-10 10:48:55,"anonymous","EN",18,1,1,1,1,1,1,5,4,2,1,1,2,1,5,5,5,5,1,1,3,5,2,2,4,3,3,1,1,3,2,3,2,1,1,2,2,2,1,3,1,1,4,1,2,2,4,1,3,4,4,4,3,3,3,6,2,2,1,3,2,1,3,4,5,2,1,2,2,2,5,3,15,8,15,29,68,1,"24099","1"
2023-12-10 11:43:44,2023-12-10 11:50:55,0,100,430,1,2023-12-10 11:50:56,"anonymous","EN",18,3,1,1,1,2,2,5,4,2,1,1,1,2,5,1,5,5,5,1,4,5,5,4,5,4,4,3,2,2,1,3,4,1,1,1,1,4,2,2,2,3,4,1,1,3,1,1,5,1,6,6,2,5,5,1,1,2,1,3,1,1,1,2,3,3,1,4,3,1,3,1,25,7,25,30,70,0,"23508","0"
2023-12-10 12:54:52,2023-12-10 13:04:46,0,100,594,1,2023-12-10 13:04:47,"anonymous","EN",21,1,1,1,1,1,1,5,3,4,2,3,2,2,5,5,4,4,4,1,1,4,4,4,4,3,3,4,2,4,2,3,4,1,1,1,1,2,4,2,2,3,4,1,2,3,3,1,4,3,3,3,1,2,3,1,2,3,2,5,1,1,2,3,4,2,1,2,3,2,4,4,22,10,22,27,66,0,"24097","0"
2023-12-10 14:14:56,2023-12-10 14:24:57,0,100,601,1,2023-12-10 14:24:58,"anonymous","EN",19,1,1,1,1,2,2,5,4,4,1,1,1,1,4,4,4,5,3,1,2,4,2,3,4,5,4,3,1,3,2,3,2,1,1,1,2,2,3,3,2,1,4,1,1,4,2,1,3,1,4,5,2,2,3,1,2,2,2,5,2,1,2,2,1,4,1,1,3,2,5,4,21,7,21,26,71,0,"24100","0"
2023-12-10 14:36:46,2023-12-10 15:10:37,0,100,2031,1,2023-12-10 15:10:38,"anonymous","EN",19,2,1,4,2,2,2,5,5,5,1,1,1,2,5,5,5,5,5,1,5,5,3,2,4,2,1,2,3,4,4,4,4,4,4,2,2,2,4,1,2,3,4,1,1,2,2,2,5,5,6,6,6,6,6,1,2,4,2,6,3,5,5,2,1,5,1,6,4,2,3,3,14,22,14,35,105,0,"23927","0"
2023-12-10 15:27:06,2023-12-10 15:31:21,0,100,254,1,2023-12-10 15:31:22,"anonymous","EN",20,1,2,1,1,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,3,2,1,3,2,2,4,4,3,3,4,1,1,1,4,5,2,5,5,2,4,1,1,5,6,1,6,2,6,6,6,6,6,6,2,3,2,4,1,1,1,3,1,2,6,3,6,6,6,6,14,16,13,35,105,3,"24101","3"
2023-12-10 15:45:49,2023-12-10 15:49:00,0,100,190,1,2023-12-10 15:49:00,"anonymous","EN",20,1,2,1,1,1,2,5,4,4,3,1,2,1,5,5,5,5,5,1,5,5,3,3,2,2,3,2,4,3,3,3,4,1,1,1,4,4,1,6,4,1,4,1,1,3,4,2,5,1,3,5,5,5,5,1,1,2,2,3,1,1,2,3,1,3,1,3,3,3,3,3,15,15,15,35,84,0,"24101","0"
2023-12-10 16:03:18,2023-12-10 16:12:29,0,100,550,1,2023-12-10 16:12:29,"anonymous","EN",19,2,1,2,1,2,2,5,3,3,1,2,1,4,5,5,3,5,2,1,1,4,1,2,1,4,5,1,3,4,3,2,4,1,2,1,4,4,4,3,1,1,4,1,1,3,2,1,3,1,4,6,3,5,6,1,4,3,1,2,3,2,1,5,6,2,1,2,5,1,2,3,14,15,14,25,72,0,"22480","0"
2023-12-10 16:39:06,2023-12-10 17:03:43,0,100,1476,1,2023-12-10 17:03:43,"anonymous","EN",19,1,1,1,1,1,1,5,2,3,1,1,3,2,4,2,2,2,1,1,2,3,4,4,3,4,5,4,2,2,3,4,3,1,1,1,2,1,4,1,1,3,4,1,2,5,2,3,4,5,2,3,2,4,4,1,1,2,1,2,1,6,3,3,6,2,1,2,3,1,4,4,24,10,24,16,67,0,"24020","0"
2023-12-10 16:52:41,2023-12-10 17:05:37,0,100,775,1,2023-12-10 17:05:37,"anonymous","EN",21,2,2,2,2,2,2,5,4,3,2,2,1,2,5,5,5,5,4,1,3,5,4,4,2,4,4,2,3,2,1,2,3,1,1,2,2,2,4,1,2,3,4,1,2,2,2,2,2,2,2,5,2,2,5,1,1,1,2,3,1,2,2,2,2,6,1,2,3,4,3,3,20,8,20,32,66,0,"24081","0"
2023-12-10 17:08:45,2023-12-10 17:14:25,0,100,339,1,2023-12-10 17:14:26,"anonymous","EN",21,2,2,1,2,2,2,5,4,4,3,1,1,2,5,5,4,4,3,1,3,5,2,2,3,3,3,2,2,2,2,2,4,1,1,1,2,2,6,2,2,4,4,1,3,2,4,3,3,1,5,5,4,3,5,1,2,2,3,6,2,2,2,4,3,4,1,2,3,2,5,2,15,8,15,29,82,0,"22517","0"
2023-12-10 18:52:54,2023-12-10 19:14:09,0,100,1275,1,2023-12-10 19:14:10,"anonymous","EN",19,1,1,1,1,1,2,5,1,2,1,1,1,2,5,3,2,1,1,1,1,4,4,2,4,5,3,2,1,1,2,3,2,1,1,1,2,1,3,1,1,2,4,1,1,1,3,2,5,1,5,6,2,2,5,1,1,1,1,1,1,1,2,4,5,1,1,1,5,2,6,6,20,5,20,17,65,0,"23915","0"
2023-12-10 19:48:12,2023-12-10 19:54:18,0,100,365,1,2023-12-10 19:54:18,"anonymous","EN",20,1,2,2,1,2,2,5,4,3,2,1,3,2,5,5,5,5,5,1,1,5,5,5,4,4,5,4,2,3,1,2,3,1,1,1,2,2,3,1,1,2,4,1,2,4,3,2,5,3,5,3,4,2,3,1,2,3,2,5,2,1,2,2,4,5,1,1,3,3,3,4,27,7,27,31,73,0,"23688","0"
2023-12-10 19:54:46,2023-12-10 20:01:49,0,100,422,1,2023-12-10 20:01:49,"anonymous","EN",20,1,2,1,1,1,1,5,5,1,1,5,1,1,5,5,5,5,5,1,1,5,4,4,4,4,4,4,4,1,1,1,2,1,1,1,3,2,3,5,4,2,4,1,1,1,2,2,4,6,5,5,1,5,5,1,1,3,1,3,1,1,3,3,3,4,1,1,5,5,6,6,24,6,24,31,87,0,"24102","0"
2023-12-10 20:09:07,2023-12-10 20:14:54,0,100,346,1,2023-12-10 20:14:55,"anonymous","EN",19,1,2,2,1,1,1,2,2,3,2,2,4,1,5,4,3,5,3,1,2,4,4,4,4,2,2,3,1,1,1,4,2,1,2,1,1,2,4,1,1,3,4,1,2,5,4,2,3,2,4,5,2,3,4,1,1,2,1,1,1,1,1,3,2,3,1,3,3,3,4,4,19,5,19,26,66,0,"23671","0"
2023-12-10 20:32:14,2023-12-10 20:45:54,0,100,819,1,2023-12-10 20:45:55,"anonymous","EN",19,1,1,1,1,1,1,5,2,2,1,1,2,2,5,5,5,5,1,1,1,4,3,3,2,1,3,2,2,1,2,3,1,1,1,1,2,1,4,2,1,2,4,1,1,3,1,2,1,1,1,4,2,1,3,1,1,2,3,1,1,1,1,3,3,1,1,4,5,5,5,5,14,5,14,26,56,0,"22543","0"
2023-12-10 20:48:40,2023-12-10 20:53:58,0,100,317,1,2023-12-10 20:53:58,"anonymous","EN",18,1,1,1,4,4,3,3,4,5,3,2,2,2,5,5,5,5,2,1,1,5,4,4,4,4,5,4,3,3,3,4,4,1,2,3,2,5,1,1,4,4,4,1,1,4,3,1,5,1,5,3,3,3,3,1,1,3,1,5,1,1,5,2,1,6,1,1,6,3,6,6,25,16,25,28,87,0,"24095","0"
2023-12-10 21:24:34,2023-12-10 21:38:23,0,100,828,1,2023-12-10 21:38:24,"anonymous","EN",18,3,1,2,1,1,1,5,4,4,1,1,3,1,2,2,4,5,3,1,3,5,2,2,2,2,4,2,2,3,2,4,3,1,2,1,3,2,2,5,2,3,4,1,1,2,4,2,3,2,5,4,3,3,4,1,1,2,1,3,2,1,5,5,3,4,1,2,4,3,5,5,14,12,14,24,80,0,"23733","0"
2023-12-10 22:00:56,2023-12-10 22:14:27,0,100,811,1,2023-12-10 22:14:27,"anonymous","EN",19,2,2,2,2,4,4,2,2,2,1,1,1,2,5,3,1,1,1,1,2,4,2,4,4,3,4,3,2,3,1,3,4,1,1,1,1,2,3,2,2,3,4,1,1,3,1,1,4,1,2,6,2,3,6,1,2,2,1,1,1,1,3,4,6,3,1,2,4,1,4,6,20,8,20,17,65,0,"23048","0"
2023-12-10 22:07:14,2023-12-10 22:17:04,0,100,589,1,2023-12-10 22:17:05,"anonymous","EN",18,2,1,1,1,1,1,5,3,2,1,3,1,2,5,3,5,5,5,1,1,5,1,5,2,5,5,4,4,2,3,4,4,1,2,1,3,2,2,4,2,1,4,1,1,3,3,1,1,1,4,6,2,1,2,1,1,1,4,4,1,1,1,6,2,1,1,4,6,3,3,2,22,15,22,29,65,0,"23476","0"
2023-12-10 22:56:40,2023-12-10 23:02:17,0,100,336,1,2023-12-10 23:02:17,"anonymous","EN",19,1,1,1,1,1,1,5,2,1,1,1,1,2,5,5,5,5,1,1,1,5,1,1,4,1,4,2,1,1,1,1,3,1,1,1,1,2,1,1,2,1,4,1,1,6,5,1,1,2,3,6,5,3,5,1,1,1,1,1,1,1,1,4,6,4,1,1,6,1,6,1,13,2,13,27,64,0,"23153","0"
2023-12-10 22:57:24,2023-12-10 23:08:08,0,100,643,1,2023-12-10 23:08:09,"anonymous","EN",19,2,1,2,2,2,2,5,4,4,1,2,1,2,5,5,4,4,3,1,2,5,5,4,2,5,4,2,2,3,1,2,4,1,1,1,2,5,3,3,1,2,4,5,5,6,6,2,5,3,4,5,2,3,4,1,2,2,2,5,1,2,2,2,5,5,1,1,3,2,6,6,22,8,22,28,92,0,"23676","0"
2023-12-10 23:10:44,2023-12-10 23:17:15,0,100,390,1,2023-12-10 23:17:16,"anonymous","EN",20,2,1,1,2,2,3,5,4,4,2,2,2,3,2,2,4,5,2,1,2,2,4,3,3,3,2,3,2,2,1,1,2,1,1,1,1,1,4,1,1,3,4,1,1,3,3,1,3,1,4,4,3,3,3,1,1,3,1,4,1,1,1,2,5,5,1,3,2,2,3,3,18,3,18,19,60,0,"22531","0"
2023-12-10 23:15:18,2023-12-10 23:20:00,0,100,281,1,2023-12-10 23:20:01,"anonymous","EN",19,2,1,1,1,1,1,5,3,2,1,1,1,4,5,5,4,5,4,1,1,5,3,2,1,1,3,2,1,1,2,3,4,1,1,1,3,2,3,4,1,3,4,1,1,3,4,2,5,1,5,5,3,4,3,1,2,2,2,2,2,1,5,3,1,4,1,2,4,3,5,5,12,8,12,29,83,0,"23884","0"
2023-12-10 23:16:05,2023-12-10 23:21:49,0,100,344,1,2023-12-10 23:21:50,"anonymous","EN",19,1,2,1,1,1,1,5,4,5,1,1,1,1,5,5,5,5,1,1,1,5,5,4,5,2,5,4,2,1,1,1,3,1,1,1,2,1,6,1,1,1,4,1,2,4,1,1,3,1,6,6,1,5,2,1,1,1,1,1,1,1,3,2,5,3,1,2,3,1,5,6,25,4,25,27,62,0,"23148","0"
2023-12-11 00:18:05,2023-12-11 00:27:11,0,100,545,1,2023-12-11 00:27:12,"anonymous","EN",19,2,2,2,2,2,2,5,4,4,3,2,4,4,5,5,5,5,3,1,2,5,3,2,2,2,4,2,3,2,2,4,4,1,1,1,3,4,3,3,3,6,4,1,1,4,2,1,5,4,6,5,2,5,6,1,3,3,1,3,2,1,3,4,2,3,1,2,4,3,6,6,15,12,15,30,90,0,"24107","0"
2023-12-11 01:57:13,2023-12-11 02:01:16,0,100,243,1,2023-12-11 02:01:17,"anonymous","EN",18,1,1,2,2,2,2,5,3,3,1,1,2,2,5,5,5,5,2,1,2,5,3,3,3,3,3,3,2,3,2,4,3,1,2,2,4,2,5,4,2,5,4,1,1,4,2,1,4,2,5,4,5,3,3,1,2,3,1,2,1,1,2,4,4,3,1,1,3,3,3,3,18,14,18,29,67,0,"23753","0"
2023-12-11 04:49:08,2023-12-11 04:55:27,0,100,378,1,2023-12-11 04:55:28,"anonymous","EN",20,1,2,2,1,3,3,5,4,4,1,2,4,3,5,5,5,4,4,1,3,5,4,2,4,4,4,3,3,4,1,2,3,1,2,1,2,3,2,1,4,2,4,1,1,2,2,2,5,5,5,5,2,2,4,1,1,3,1,6,1,1,4,2,4,5,1,3,3,2,5,5,21,10,21,31,83,0,"23415","0"
2023-12-11 06:12:23,2023-12-11 06:23:27,0,100,663,1,2023-12-11 06:23:28,"anonymous","EN",18,2,1,3,1,1,1,1,2,2,1,2,1,2,5,4,3,5,3,1,2,2,1,4,2,3,3,2,4,3,2,3,4,2,1,1,2,4,2,5,4,1,4,1,1,3,1,1,2,1,2,4,2,4,5,1,2,3,1,1,1,2,2,5,3,1,1,3,5,5,3,5,16,13,15,24,70,1,"24109","1"
2023-12-11 08:53:47,2023-12-11 09:01:14,0,100,447,1,2023-12-11 09:01:15,"anonymous","EN",19,1,2,1,1,1,1,5,3,2,1,2,1,2,4,4,4,4,1,1,1,4,2,2,1,1,3,3,2,2,3,3,2,1,1,1,2,2,3,1,1,1,4,5,2,4,1,1,5,2,3,4,3,2,3,6,1,3,2,1,1,1,2,2,3,1,1,4,3,3,4,6,12,8,12,22,68,1,"23484","1"
2023-12-11 09:05:56,2023-12-11 09:19:00,0,100,783,1,2023-12-11 09:19:01,"anonymous","EN",20,2,2,2,2,2,3,3,3,4,2,2,1,4,5,5,5,4,5,1,2,5,3,4,1,5,5,2,3,3,1,2,1,2,3,1,2,2,2,1,2,1,4,1,2,3,3,1,2,2,2,6,3,4,5,1,2,3,3,2,4,2,3,4,3,4,1,2,5,3,3,4,20,9,20,31,77,0,"23643","0"
2023-12-11 10:11:30,2023-12-11 10:21:53,0,100,622,1,2023-12-11 10:21:54,"anonymous","EN",22,1,2,1,1,1,2,5,5,4,2,2,2,1,5,5,5,5,1,1,2,4,4,2,5,2,2,4,4,3,2,4,4,1,3,1,2,1,5,1,1,5,4,1,1,2,2,1,5,2,5,4,2,4,4,1,1,2,1,2,2,1,2,2,2,5,1,2,2,1,5,5,19,15,19,27,69,0,"23202","0"
2023-12-11 10:36:17,2023-12-11 10:41:41,0,100,324,1,2023-12-11 10:41:42,"anonymous","EN",21,1,2,1,1,4,4,5,4,5,3,2,2,1,5,5,5,5,1,1,2,5,2,2,4,4,3,2,2,3,2,4,4,1,3,1,2,5,2,1,2,1,4,2,3,6,3,1,4,1,4,5,3,6,6,1,2,1,3,3,2,1,3,5,1,6,1,2,5,2,4,4,17,13,17,28,88,0,"22478","0"
2023-12-11 10:55:06,2023-12-11 11:04:30,0,100,563,1,2023-12-11 11:04:30,"anonymous","EN",21,2,2,1,2,2,2,3,4,3,1,2,2,4,3,2,1,2,1,1,3,2,3,4,4,4,4,3,2,3,1,3,2,1,2,2,1,2,3,1,1,2,4,1,2,5,3,1,2,1,2,3,1,4,3,1,2,3,1,1,2,1,2,2,3,3,1,3,3,1,4,2,22,8,22,14,58,0,"21320","0"
2023-12-11 11:21:29,2023-12-11 11:28:15,0,100,406,1,2023-12-11 11:28:16,"anonymous","EN",21,1,2,1,2,2,5,5,5,4,5,4,3,3,3,3,3,4,2,1,3,4,4,4,2,4,4,2,3,2,3,2,3,1,1,1,4,5,5,1,3,5,4,1,2,4,4,4,4,3,3,3,2,5,5,2,2,2,1,3,2,1,3,4,5,3,1,2,4,4,4,5,20,11,20,22,79,0,"23756","0"
2023-12-11 12:01:47,2023-12-11 12:19:48,0,100,1080,1,2023-12-11 12:19:48,"anonymous","EN",20,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,4,1,1,1,1,4,1,4,2,2,4,2,1,2,2,3,4,1,2,1,2,2,2,2,1,2,4,1,1,3,3,1,5,1,1,5,4,4,6,1,2,2,1,1,1,1,1,4,2,1,1,4,2,2,5,6,15,9,15,21,69,0,"24111","0"
2023-12-11 12:10:45,2023-12-11 12:20:45,0,100,600,1,2023-12-11 12:20:46,"anonymous","EN",19,2,1,1,2,2,3,5,2,4,2,2,1,1,5,4,3,2,1,1,3,4,4,3,4,3,4,4,3,3,2,3,1,1,3,1,2,1,6,1,1,6,4,1,1,1,2,1,5,1,4,5,2,6,5,1,1,1,1,1,1,1,3,2,6,6,1,2,2,1,5,2,22,10,22,22,63,0,"23311","0"
2023-12-11 12:27:59,2023-12-11 12:35:41,0,100,462,1,2023-12-11 12:35:42,"anonymous","EN",18,2,1,1,1,4,4,5,5,4,2,1,1,2,5,5,5,5,4,1,1,5,2,4,3,5,4,1,2,3,2,4,4,1,3,1,2,5,4,6,5,4,4,1,2,5,5,4,5,3,5,6,2,3,5,1,4,3,2,4,2,1,1,4,3,6,1,3,5,5,5,6,19,13,19,30,103,0,"23663","0"
