"age","gender","roommate","other_sleep","bed_read","bed_study","bed_hw","attention1","bed_internet","bed_tv","bed_eat","bed_friends","bed_videogame","bed_readp","BL_1","BL_2","BL_3","BL_4","BL_5","attention2","BL_6","BL_7","sleepsat1","sleepsat2","sleepsat3","sleepsat4","sleepsat5","sleepsat6","ESS1","ESS2","ESS3","ESS4","ESS5","ESS6","ESS7","ESS8","ESS00","ashs1","ashs2","ashs3","ashs4","ashs5","attention3","ashs6","ashs7","ashs8","ashs9","ashs10","ashs11","ashs12","ashs13","ashs14","ashs15","ashs16","ashs17","attention4","ashs18","ashs19","ashs20","ashs21","ashs22","ashs23","ashs24","ashs26","ashs27","ashs28","attention5","ashs29","ashs30","ashs31","ashs32","ashs33","id","ESS1m1","ESS2m1","ESS3m1","ESS4m1","ESS5m1","ESS6m1","ESS7m1","ESS8m1","ess_total","attention1r","attention2r","attention3r","attention4r","attention5r","att_sum"
20,1,2,1,1,1,1,5,4,2,1,1,3,4,4,3,2,5,1,1,2,3,5,4,3,4,5,4,2,1,1,3,4,1,1,1,3,1,2,2,1,1,4,1,2,5,2,1,3,2,5,3,2,2,3,1,2,1,1,1,1,2,2,2,2,3,1,2,2,2,2,4,24005,1,0,0,2,3,0,0,0,6,1,1,1,1,1,5
19,2,1,3,1,2,3,5,4,4,3,2,1,1,5,5,5,5,5,1,2,5,3,4,3,4,4,4,4,2,2,3,3,1,1,2,3,2,2,4,2,2,4,6,3,3,3,1,4,2,4,1,2,2,3,1,3,3,5,2,3,1,2,4,1,4,1,2,4,3,5,5,23845,3,1,1,2,2,0,0,1,10,1,1,1,1,1,5
19,1,2,1,2,2,2,5,3,3,2,2,2,2,5,5,4,5,2,1,3,5,2,2,2,2,4,2,2,2,2,3,4,1,2,1,2,4,4,1,3,4,4,1,2,1,1,1,4,1,4,3,3,2,2,5,1,3,3,2,1,1,2,4,3,3,1,5,6,1,6,6,24056,1,1,1,2,3,0,1,0,9,1,1,1,0,1,4
20,2,1,1,2,2,2,2,2,3,2,1,1,1,5,5,5,5,5,1,4,5,2,2,2,2,5,2,1,2,1,2,3,1,2,1,2,3,3,3,3,3,4,1,3,2,4,3,6,4,6,6,3,5,6,1,3,2,1,6,1,1,4,6,2,6,1,2,6,6,6,6,24041,0,1,0,1,2,0,1,0,5,0,1,1,1,1,4
23,1,2,5,1,2,1,5,4,2,1,1,1,2,5,2,4,5,3,1,2,4,2,4,5,2,4,2,2,2,1,2,3,1,1,1,3,2,4,4,2,3,4,1,1,2,2,3,3,3,5,5,3,3,4,1,1,3,1,3,1,2,1,3,2,1,1,4,4,3,5,3,23051,1,1,0,1,2,0,0,0,5,1,1,1,1,1,5
18,1,2,3,1,1,1,5,5,5,5,4,3,2,1,4,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,4,3,1,2,4,1,1,3,3,3,4,6,4,5,5,5,5,1,3,3,3,3,1,1,2,6,1,5,1,2,5,3,5,2,23825,1,1,1,1,1,0,0,0,5,1,1,1,1,1,5
18,1,1,1,1,1,1,5,3,1,1,1,1,1,5,5,5,4,1,1,2,5,3,3,4,4,5,3,1,2,2,3,3,1,1,1,2,1,6,3,1,5,4,1,1,2,5,4,5,3,3,4,3,2,3,1,3,2,1,2,2,1,2,3,2,2,1,2,2,2,2,3,23833,0,1,1,2,2,0,0,0,6,1,1,1,1,1,5
18,1,1,2,1,2,2,5,2,2,2,4,2,2,5,5,5,5,2,1,2,5,4,2,1,4,2,4,4,3,2,3,3,1,3,1,3,2,6,1,1,5,4,1,2,2,2,2,6,1,5,5,2,3,4,1,1,3,1,2,1,1,3,2,5,6,1,1,4,4,6,5,23930,3,2,1,2,2,0,2,0,12,1,1,1,1,1,5
20,2,1,2,1,1,2,5,5,4,4,3,1,2,5,2,5,5,3,1,3,4,3,2,4,1,4,4,2,4,4,3,3,2,1,1,3,4,5,3,3,3,4,1,1,6,6,3,3,1,4,5,5,5,6,1,5,5,5,2,2,2,4,4,2,6,1,6,4,3,5,2,24036,1,3,3,2,2,1,0,0,12,1,1,1,1,1,5
19,2,1,2,2,1,1,5,4,4,2,3,1,2,5,3,2,5,3,1,2,4,4,4,1,5,5,3,2,3,1,3,4,1,2,1,2,3,5,3,1,2,4,1,1,3,4,5,3,5,4,6,3,4,4,1,2,3,1,4,2,1,2,2,5,3,1,2,4,2,6,5,23676,1,2,0,2,3,0,1,0,9,1,1,1,1,1,5
18,1,1,1,2,2,2,5,3,4,1,2,1,2,4,4,4,4,2,1,1,3,3,2,2,3,4,1,3,3,1,2,2,1,1,1,2,1,3,4,1,3,4,1,1,2,2,1,3,1,4,3,3,2,3,6,1,2,2,1,1,1,2,3,2,2,1,2,3,2,4,4,23635,2,2,0,1,1,0,0,0,6,1,1,1,0,1,4
18,1,1,2,1,1,1,5,4,3,1,1,1,1,5,5,5,5,5,1,1,5,4,5,5,3,4,4,1,2,1,1,2,2,1,1,3,1,6,3,1,6,4,1,1,2,4,3,6,2,6,5,3,2,2,1,1,1,1,2,2,1,2,1,3,3,1,1,1,1,1,1,24063,0,1,0,0,1,1,0,0,3,1,1,1,1,1,5
18,2,1,2,1,1,1,5,4,4,1,3,1,2,5,5,5,5,2,1,3,5,2,2,3,3,2,2,4,3,2,4,4,2,2,2,2,3,3,2,3,3,4,1,2,2,2,2,3,2,5,5,3,3,5,1,3,4,2,2,2,1,3,5,5,2,1,2,5,2,5,5,23625,3,2,1,3,3,1,1,1,15,1,1,1,1,1,5
19,1,1,2,1,2,3,5,4,2,1,2,2,1,5,5,5,5,5,1,3,5,4,4,1,4,4,2,1,1,2,3,2,1,1,1,2,3,5,3,2,4,4,1,1,1,1,1,3,1,6,6,3,4,3,1,1,1,1,1,3,1,5,3,5,4,1,4,3,4,5,4,23481,0,0,1,2,1,0,0,0,4,1,1,1,1,1,5
19,2,2,2,3,3,3,5,4,3,2,2,3,3,5,5,3,3,5,1,2,5,3,3,4,2,3,3,3,2,2,2,4,1,2,1,3,3,2,2,2,2,4,4,2,3,1,1,2,3,3,3,2,3,3,1,1,3,3,3,5,4,3,4,2,4,1,3,4,3,5,3,23174,2,1,1,1,3,0,1,0,9,1,1,1,1,1,5
21,1,2,1,1,1,1,5,2,1,1,1,1,1,5,4,4,4,2,1,2,5,4,4,4,2,4,4,4,3,2,4,4,1,2,1,2,1,6,2,1,4,4,1,1,2,3,1,3,1,5,4,5,2,5,1,1,1,2,2,2,1,2,2,5,1,1,1,2,3,5,5,23874,3,2,1,3,3,0,1,0,13,1,1,1,1,1,5
20,1,2,1,1,2,2,5,2,2,1,1,1,2,5,5,5,4,2,1,2,5,4,2,3,2,2,2,3,2,1,1,3,1,2,1,2,1,3,1,1,1,4,1,1,2,3,1,5,1,3,4,1,2,3,1,2,1,1,2,1,1,1,2,5,2,1,2,2,3,5,6,24068,2,1,0,0,2,0,1,0,6,1,1,1,1,1,5
22,1,2,1,1,1,1,5,5,1,1,1,2,1,1,1,5,5,5,1,3,5,4,3,4,4,4,3,1,3,2,1,3,1,1,1,2,2,1,1,1,1,4,1,3,1,1,1,5,3,6,3,3,1,3,1,1,2,1,6,1,1,1,2,1,1,1,1,3,3,6,6,23588,0,2,1,0,2,0,0,0,5,1,1,1,1,1,5
18,1,2,2,1,2,1,5,5,3,1,3,2,4,5,5,5,5,2,1,2,5,4,5,3,4,5,4,2,2,1,3,1,1,1,1,2,2,2,4,2,1,4,1,1,4,2,1,3,1,3,6,2,3,4,1,1,2,1,3,1,1,3,2,2,3,1,1,5,3,6,6,24074,1,1,0,2,0,0,0,0,4,1,1,1,1,1,5
18,2,2,1,1,2,2,5,4,2,2,2,1,1,5,5,5,5,2,1,2,5,4,4,4,2,4,2,2,2,1,2,2,1,1,1,2,3,4,4,3,4,4,1,1,2,4,1,6,1,6,5,4,3,5,1,3,4,1,1,1,1,2,3,5,6,1,2,4,3,5,5,24076,1,1,0,1,1,0,0,0,4,1,1,1,1,1,5
19,2,2,1,1,1,1,5,2,3,2,3,2,2,2,3,2,2,1,1,2,2,4,4,4,3,3,4,2,2,2,1,2,1,1,1,2,1,2,1,1,2,4,1,1,4,4,1,3,1,2,3,1,2,3,1,2,2,1,1,1,1,3,3,4,3,1,2,2,2,4,4,23970,1,1,1,0,1,0,0,0,4,1,1,1,1,1,5
20,2,2,2,2,2,1,5,4,3,1,1,1,4,4,5,1,3,1,1,3,5,2,2,5,4,5,2,3,2,1,2,4,1,2,1,2,5,4,1,2,4,4,1,2,6,3,3,2,1,4,5,1,1,5,1,1,4,1,1,1,1,2,2,6,2,1,4,5,1,2,4,23510,2,1,0,1,3,0,1,0,8,1,1,1,1,1,5
18,2,1,1,2,5,5,5,3,4,5,2,1,1,5,5,5,5,5,1,2,5,4,3,3,4,4,3,3,2,1,2,2,1,1,1,2,2,3,1,1,3,4,1,2,4,2,2,2,1,6,5,2,2,2,1,1,2,1,6,1,1,3,2,4,6,1,2,5,1,5,5,24070,2,1,0,1,1,0,0,0,5,1,1,1,1,1,5
18,2,1,1,1,2,2,5,4,4,2,2,2,2,5,5,5,5,4,1,2,4,4,2,5,3,3,2,2,2,1,2,3,1,1,1,2,2,3,2,1,2,4,1,1,3,2,1,3,1,4,5,2,3,3,1,1,2,1,1,1,1,2,3,3,4,1,1,3,1,4,3,23475,1,1,0,1,2,0,0,0,5,1,1,1,1,1,5
19,2,2,1,3,2,2,2,4,1,2,2,2,4,5,5,5,5,5,1,5,5,1,2,2,2,4,1,4,4,1,2,4,2,3,1,2,3,5,3,3,5,4,3,3,1,2,1,3,1,6,6,5,3,6,1,5,5,1,4,3,4,3,6,1,5,1,5,6,5,6,6,23789,3,3,0,1,3,1,2,0,13,0,1,1,1,1,4
18,1,1,1,1,1,1,5,4,4,1,1,2,3,5,5,5,1,1,1,1,5,3,3,4,3,4,4,3,4,1,2,2,1,1,2,2,1,2,5,1,1,4,1,1,5,4,1,4,1,1,5,3,5,5,1,1,1,1,2,1,1,4,2,4,4,1,2,4,2,5,5,23682,2,3,0,1,1,0,0,1,8,1,1,1,1,1,5
19,1,2,1,1,1,1,5,2,2,1,2,2,1,5,5,5,5,2,1,1,5,2,5,5,4,3,3,4,2,2,4,3,1,2,1,4,1,4,1,1,1,4,1,1,1,2,1,5,1,6,5,1,3,4,1,1,3,1,2,1,1,1,5,4,3,1,1,5,2,5,5,24085,3,1,1,3,2,0,1,0,11,1,1,1,1,1,5
17,1,1,2,1,1,2,5,4,2,1,1,2,1,5,5,5,5,1,1,2,5,2,4,4,5,3,2,3,3,3,3,3,1,1,2,3,3,2,2,4,2,4,1,1,2,4,1,4,2,5,2,2,2,2,1,2,2,2,2,4,1,1,4,4,4,1,1,5,5,2,2,23973,2,2,2,2,2,0,0,1,11,1,1,1,1,1,5
18,2,1,5,1,1,1,5,4,3,1,1,3,2,4,4,4,4,1,1,2,4,1,1,5,2,1,2,3,2,2,4,4,1,3,1,4,4,6,2,1,2,4,1,1,3,3,1,3,1,5,5,4,3,5,1,2,3,1,1,3,1,4,3,2,4,1,5,2,3,3,4,23847,2,1,1,3,3,0,2,0,12,1,1,1,1,1,5
18,2,1,1,1,1,1,5,5,5,3,2,2,2,5,5,5,5,3,1,4,5,2,4,2,1,5,3,2,4,3,4,4,1,1,2,4,4,5,4,5,5,4,1,3,4,3,4,4,3,5,4,2,2,3,1,2,2,1,3,1,1,2,3,3,2,1,1,2,3,6,6,24054,1,3,2,3,3,0,0,1,13,1,1,1,1,1,5
21,1,1,2,1,1,1,5,4,2,2,2,3,2,5,5,2,5,1,1,1,4,2,2,2,2,4,2,2,3,2,2,2,1,2,1,1,3,5,1,2,1,4,1,1,4,2,1,5,2,6,3,2,2,3,1,1,2,1,2,1,2,1,5,1,3,1,1,3,2,5,5,23976,1,2,1,1,1,0,1,0,7,1,1,1,1,1,5
20,1,1,2,1,1,1,5,2,3,1,3,1,2,3,3,2,4,1,1,1,3,2,3,4,4,4,2,2,1,1,1,3,1,2,1,1,3,4,3,1,4,4,2,2,2,3,2,2,1,2,3,1,5,2,1,1,2,1,1,2,1,2,3,3,2,1,1,2,2,4,4,23837,1,0,0,0,2,0,1,0,4,1,1,1,1,1,5
21,1,2,1,1,1,1,5,4,4,3,1,1,3,5,5,5,5,5,1,1,5,1,5,2,3,5,2,4,2,2,2,3,1,1,1,3,2,4,1,2,2,4,6,4,3,5,1,6,3,6,6,4,6,6,1,2,2,2,4,3,1,2,5,2,6,1,1,5,5,6,6,23942,3,1,1,1,2,0,0,0,8,1,1,1,1,1,5
18,1,1,1,1,1,1,5,4,4,1,1,4,1,5,5,5,5,1,1,2,5,2,3,3,1,2,2,2,1,1,2,4,1,2,1,2,4,2,1,1,5,4,1,1,1,1,1,6,1,6,2,2,2,2,1,2,4,1,1,1,1,2,6,1,3,1,2,6,4,6,6,23891,1,0,0,1,3,0,1,0,6,1,1,1,1,1,5
20,2,2,2,1,3,3,4,3,4,1,1,1,1,5,5,5,5,3,1,2,2,3,2,5,1,4,3,3,3,2,2,3,1,2,1,3,2,6,1,1,4,4,1,3,1,2,4,3,2,3,4,2,5,3,1,4,4,2,4,1,1,3,3,5,3,1,1,3,3,5,5,24091,2,2,1,1,2,0,1,0,9,0,1,1,1,1,4
19,1,2,2,1,1,1,5,2,2,1,1,1,1,5,2,4,1,1,1,4,4,4,3,2,2,1,3,3,2,2,2,3,1,2,1,3,1,4,2,1,3,4,1,1,3,2,1,4,1,2,4,4,5,4,1,2,2,1,2,3,1,1,3,4,2,1,2,1,1,4,6,23802,2,1,1,1,2,0,1,0,8,1,1,1,1,1,5
18,2,2,1,1,2,1,5,3,4,2,1,1,1,5,5,5,5,5,1,2,5,2,2,3,2,4,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,2,1,2,3,1,3,1,1,1,1,1,3,1,6,1,2,1,1,1,1,23963,0,1,0,1,1,0,0,0,3,1,1,1,0,1,4
18,1,1,1,2,1,1,5,4,4,2,1,2,2,5,5,5,5,5,1,3,5,2,2,4,3,5,1,3,3,2,2,4,1,1,1,2,4,2,4,2,2,4,1,1,3,1,2,4,1,6,4,2,1,3,1,1,2,1,2,2,1,2,5,2,6,1,2,4,3,5,6,23769,2,2,1,1,3,0,0,0,9,1,1,1,1,1,5
21,1,1,3,3,1,3,5,4,4,3,1,2,4,5,5,5,2,1,1,2,5,2,4,3,2,5,4,1,3,1,2,4,1,2,1,2,4,3,2,3,3,4,6,2,1,1,1,3,2,3,4,2,2,4,1,2,3,1,4,1,1,3,4,2,5,1,2,4,2,5,5,23298,0,2,0,1,3,0,1,0,7,1,1,1,1,1,5
19,1,1,1,1,1,1,4,4,2,1,1,2,1,4,4,4,5,4,1,2,4,2,3,4,1,3,2,2,2,1,2,3,1,2,1,2,2,2,3,2,2,4,1,1,5,2,2,5,3,5,4,3,2,3,1,1,2,2,5,1,1,2,5,2,3,1,4,5,4,5,5,24053,1,1,0,1,2,0,1,0,6,0,1,1,1,1,4
18,1,1,2,1,1,1,5,4,3,1,2,2,1,5,5,5,5,1,2,1,4,4,4,2,2,5,3,2,1,1,4,4,1,2,1,2,2,4,1,2,3,4,1,1,2,5,1,5,2,4,4,5,2,4,1,1,2,1,1,2,1,1,2,1,3,1,1,3,1,5,5,23548,1,0,0,3,3,0,1,0,8,1,0,1,1,1,4
18,1,1,1,1,1,1,5,4,4,1,1,2,2,1,1,5,4,1,1,1,5,4,4,3,4,5,3,2,1,2,3,4,1,3,1,2,3,4,1,1,2,4,1,1,4,3,3,5,4,5,2,1,2,1,1,1,1,1,2,1,1,3,3,5,4,1,1,3,2,5,5,23848,1,0,1,2,3,0,2,0,9,1,1,1,1,1,5
18,1,2,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,2,3,2,2,3,1,4,2,1,1,2,3,3,1,1,1,2,3,3,2,1,3,4,3,1,4,4,1,4,3,3,5,2,3,1,1,1,3,2,2,1,1,6,4,6,5,1,1,4,2,6,6,23799,0,0,1,2,2,0,0,0,5,0,1,1,1,1,4
17,1,1,1,1,1,1,5,3,1,1,1,1,3,1,1,1,4,2,1,1,4,2,2,3,4,4,2,1,1,1,4,4,1,1,1,2,3,4,2,1,3,4,1,1,4,1,1,2,4,5,4,2,3,3,1,1,1,1,5,1,1,4,3,4,2,1,1,5,1,6,6,24049,0,0,0,3,3,0,0,0,6,1,1,1,1,1,5
18,2,1,3,1,1,2,5,4,4,1,2,3,1,5,1,5,5,1,1,2,5,3,4,2,3,4,2,4,3,3,1,3,1,2,1,2,5,5,2,1,3,4,1,3,2,1,1,2,1,5,3,2,2,4,1,1,1,1,2,2,1,3,3,4,5,1,1,3,2,5,5,24038,3,2,2,0,2,0,1,0,10,1,1,1,1,1,5
19,1,2,4,2,2,2,5,5,5,2,3,4,1,5,5,5,1,2,1,3,3,4,2,2,2,2,1,4,2,1,1,4,1,2,1,3,3,3,4,2,2,4,1,1,5,2,2,2,2,5,6,5,5,6,1,2,3,1,4,2,2,4,5,2,5,1,4,6,2,6,6,24055,3,1,0,0,3,0,1,0,8,1,1,1,1,1,5
22,1,2,1,1,1,1,5,2,2,1,1,1,2,5,5,5,5,5,1,1,5,5,5,4,1,5,5,2,2,2,2,1,1,1,1,1,2,2,4,1,1,4,6,1,1,1,1,6,1,6,6,6,3,5,1,1,3,1,1,1,1,3,3,6,2,1,5,5,5,5,5,23604,1,1,1,1,0,0,0,0,4,1,1,1,1,1,5
20,2,2,2,1,1,1,5,5,4,1,1,1,1,5,5,5,5,5,1,5,5,2,2,3,5,3,3,4,3,1,1,4,1,1,1,1,4,3,1,3,4,4,1,1,5,1,1,1,1,1,2,1,1,3,1,1,2,1,6,2,1,1,4,2,1,1,2,6,6,6,6,23494,3,2,0,0,3,0,0,0,8,1,1,1,1,1,5
18,2,1,1,1,3,4,4,4,4,1,2,1,1,5,5,5,5,4,1,1,5,3,4,4,3,5,3,4,3,1,3,4,1,2,1,1,3,2,1,2,2,4,1,2,1,2,1,5,3,6,3,2,2,2,1,1,2,1,5,2,1,2,2,2,4,1,1,5,1,5,5,23709,3,2,0,2,3,0,1,0,11,0,1,1,1,1,4
18,1,1,2,1,1,1,3,3,3,2,2,2,1,5,5,5,4,2,1,2,5,2,4,3,4,4,2,3,2,2,3,4,2,3,2,2,5,2,2,5,2,4,1,1,2,2,2,6,1,3,4,2,1,4,1,1,2,2,2,2,1,2,4,2,2,1,1,4,3,5,5,23902,2,1,1,2,3,1,2,1,13,0,1,1,1,1,4
18,1,1,1,1,1,1,5,4,2,1,1,2,1,5,5,5,5,1,1,3,5,2,2,4,3,3,1,1,3,2,3,2,1,1,2,2,2,1,3,1,1,4,1,2,2,4,1,3,4,4,4,3,3,3,6,2,2,1,3,2,1,3,4,5,2,1,2,2,2,5,3,24099,0,2,1,2,1,0,0,1,7,1,1,1,0,1,4
18,3,1,1,1,2,2,5,4,2,1,1,1,2,5,1,5,5,5,1,4,5,5,4,5,4,4,3,2,2,1,3,4,1,1,1,1,4,2,2,2,3,4,1,1,3,1,1,5,1,6,6,2,5,5,1,1,2,1,3,1,1,1,2,3,3,1,4,3,1,3,1,23508,1,1,0,2,3,0,0,0,7,1,1,1,1,1,5
21,1,1,1,1,1,1,5,3,4,2,3,2,2,5,5,4,4,4,1,1,4,4,4,4,3,3,4,2,4,2,3,4,1,1,1,1,2,4,2,2,3,4,1,2,3,3,1,4,3,3,3,1,2,3,1,2,3,2,5,1,1,2,3,4,2,1,2,3,2,4,4,24097,1,3,1,2,3,0,0,0,10,1,1,1,1,1,5
19,1,1,1,1,2,2,5,4,4,1,1,1,1,4,4,4,5,3,1,2,4,2,3,4,5,4,3,1,3,2,3,2,1,1,1,2,2,3,3,2,1,4,1,1,4,2,1,3,1,4,5,2,2,3,1,2,2,2,5,2,1,2,2,1,4,1,1,3,2,5,4,24100,0,2,1,2,1,0,0,0,6,1,1,1,1,1,5
19,2,1,4,2,2,2,5,5,5,1,1,1,2,5,5,5,5,5,1,5,5,3,2,4,2,1,2,3,4,4,4,4,4,4,2,2,2,4,1,2,3,4,1,1,2,2,2,5,5,6,6,6,6,6,1,2,4,2,6,3,5,5,2,1,5,1,6,4,2,3,3,23927,2,3,3,3,3,3,3,1,21,1,1,1,1,1,5
20,1,2,1,1,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,3,2,1,3,2,2,4,4,3,3,4,1,1,1,4,5,2,5,5,2,4,1,1,5,6,1,6,2,6,6,6,6,6,6,2,3,2,4,1,1,1,3,1,2,6,3,6,6,6,6,24101,3,3,2,2,3,0,0,0,13,1,0,1,0,0,2
20,1,2,1,1,1,2,5,4,4,3,1,2,1,5,5,5,5,5,1,5,5,3,3,2,2,3,2,4,3,3,3,4,1,1,1,4,4,1,6,4,1,4,1,1,3,4,2,5,1,3,5,5,5,5,1,1,2,2,3,1,1,2,3,1,3,1,3,3,3,3,3,24101,3,2,2,2,3,0,0,0,12,1,1,1,1,1,5
19,2,1,2,1,2,2,5,3,3,1,2,1,4,5,5,3,5,2,1,1,4,1,2,1,4,5,1,3,4,3,2,4,1,2,1,4,4,4,3,1,1,4,1,1,3,2,1,3,1,4,6,3,5,6,1,4,3,1,2,3,2,1,5,6,2,1,2,5,1,2,3,22480,2,3,2,1,3,0,1,0,12,1,1,1,1,1,5
19,1,1,1,1,1,1,5,2,3,1,1,3,2,4,2,2,2,1,1,2,3,4,4,3,4,5,4,2,2,3,4,3,1,1,1,2,1,4,1,1,3,4,1,2,5,2,3,4,5,2,3,2,4,4,1,1,2,1,2,1,6,3,3,6,2,1,2,3,1,4,4,24020,1,1,2,3,2,0,0,0,9,1,1,1,1,1,5
21,2,2,2,2,2,2,5,4,3,2,2,1,2,5,5,5,5,4,1,3,5,4,4,2,4,4,2,3,2,1,2,3,1,1,2,2,2,4,1,2,3,4,1,2,2,2,2,2,2,2,5,2,2,5,1,1,1,2,3,1,2,2,2,2,6,1,2,3,4,3,3,24081,2,1,0,1,2,0,0,1,7,1,1,1,1,1,5
21,2,2,1,2,2,2,5,4,4,3,1,1,2,5,5,4,4,3,1,3,5,2,2,3,3,3,2,2,2,2,2,4,1,1,1,2,2,6,2,2,4,4,1,3,2,4,3,3,1,5,5,4,3,5,1,2,2,3,6,2,2,2,4,3,4,1,2,3,2,5,2,22517,1,1,1,1,3,0,0,0,7,1,1,1,1,1,5
19,1,1,1,1,1,2,5,1,2,1,1,1,2,5,3,2,1,1,1,1,4,4,2,4,5,3,2,1,1,2,3,2,1,1,1,2,1,3,1,1,2,4,1,1,1,3,2,5,1,5,6,2,2,5,1,1,1,1,1,1,1,2,4,5,1,1,1,5,2,6,6,23915,0,0,1,2,1,0,0,0,4,1,1,1,1,1,5
20,1,2,2,1,2,2,5,4,3,2,1,3,2,5,5,5,5,5,1,1,5,5,5,4,4,5,4,2,3,1,2,3,1,1,1,2,2,3,1,1,2,4,1,2,4,3,2,5,3,5,3,4,2,3,1,2,3,2,5,2,1,2,2,4,5,1,1,3,3,3,4,23688,1,2,0,1,2,0,0,0,6,1,1,1,1,1,5
20,1,2,1,1,1,1,5,5,1,1,5,1,1,5,5,5,5,5,1,1,5,4,4,4,4,4,4,4,1,1,1,2,1,1,1,3,2,3,5,4,2,4,1,1,1,2,2,4,6,5,5,1,5,5,1,1,3,1,3,1,1,3,3,3,4,1,1,5,5,6,6,24102,3,0,0,0,1,0,0,0,4,1,1,1,1,1,5
19,1,2,2,1,1,1,2,2,3,2,2,4,1,5,4,3,5,3,1,2,4,4,4,4,2,2,3,1,1,1,4,2,1,2,1,1,2,4,1,1,3,4,1,2,5,4,2,3,2,4,5,2,3,4,1,1,2,1,1,1,1,1,3,2,3,1,3,3,3,4,4,23671,0,0,0,3,1,0,1,0,5,0,1,1,1,1,4
19,1,1,1,1,1,1,5,2,2,1,1,2,2,5,5,5,5,1,1,1,4,3,3,2,1,3,2,2,1,2,3,1,1,1,1,2,1,4,2,1,2,4,1,1,3,1,2,1,1,1,4,2,1,3,1,1,2,3,1,1,1,1,3,3,1,1,4,5,5,5,5,22543,1,0,1,2,0,0,0,0,4,1,1,1,1,1,5
18,1,1,1,4,4,3,3,4,5,3,2,2,2,5,5,5,5,2,1,1,5,4,4,4,4,5,4,3,3,3,4,4,1,2,3,2,5,1,1,4,4,4,1,1,4,3,1,5,1,5,3,3,3,3,1,1,3,1,5,1,1,5,2,1,6,1,1,6,3,6,6,24095,2,2,2,3,3,0,1,2,15,0,1,1,1,1,4
18,3,1,2,1,1,1,5,4,4,1,1,3,1,2,2,4,5,3,1,3,5,2,2,2,2,4,2,2,3,2,4,3,1,2,1,3,2,2,5,2,3,4,1,1,2,4,2,3,2,5,4,3,3,4,1,1,2,1,3,2,1,5,5,3,4,1,2,4,3,5,5,23733,1,2,1,3,2,0,1,0,10,1,1,1,1,1,5
19,2,2,2,2,4,4,2,2,2,1,1,1,2,5,3,1,1,1,1,2,4,2,4,4,3,4,3,2,3,1,3,4,1,1,1,1,2,3,2,2,3,4,1,1,3,1,1,4,1,2,6,2,3,6,1,2,2,1,1,1,1,3,4,6,3,1,2,4,1,4,6,23048,1,2,0,2,3,0,0,0,8,0,1,1,1,1,4
18,2,1,1,1,1,1,5,3,2,1,3,1,2,5,3,5,5,5,1,1,5,1,5,2,5,5,4,4,2,3,4,4,1,2,1,3,2,2,4,2,1,4,1,1,3,3,1,1,1,4,6,2,1,2,1,1,1,4,4,1,1,1,6,2,1,1,4,6,3,3,2,23476,3,1,2,3,3,0,1,0,13,1,1,1,1,1,5
19,1,1,1,1,1,1,5,2,1,1,1,1,2,5,5,5,5,1,1,1,5,1,1,4,1,4,2,1,1,1,1,3,1,1,1,1,2,1,1,2,1,4,1,1,6,5,1,1,2,3,6,5,3,5,1,1,1,1,1,1,1,1,4,6,4,1,1,6,1,6,1,23153,0,0,0,0,2,0,0,0,2,1,1,1,1,1,5
19,2,1,2,2,2,2,5,4,4,1,2,1,2,5,5,4,4,3,1,2,5,5,4,2,5,4,2,2,3,1,2,4,1,1,1,2,5,3,3,1,2,4,5,5,6,6,2,5,3,4,5,2,3,4,1,2,2,2,5,1,2,2,2,5,5,1,1,3,2,6,6,23676,1,2,0,1,3,0,0,0,7,1,1,1,1,1,5
20,2,1,1,2,2,3,5,4,4,2,2,2,3,2,2,4,5,2,1,2,2,4,3,3,3,2,3,2,2,1,1,2,1,1,1,1,1,4,1,1,3,4,1,1,3,3,1,3,1,4,4,3,3,3,1,1,3,1,4,1,1,1,2,5,5,1,3,2,2,3,3,22531,1,1,0,0,1,0,0,0,3,1,1,1,1,1,5
19,2,1,1,1,1,1,5,3,2,1,1,1,4,5,5,4,5,4,1,1,5,3,2,1,1,3,2,1,1,2,3,4,1,1,1,3,2,3,4,1,3,4,1,1,3,4,2,5,1,5,5,3,4,3,1,2,2,2,2,2,1,5,3,1,4,1,2,4,3,5,5,23884,0,0,1,2,3,0,0,0,6,1,1,1,1,1,5
19,1,2,1,1,1,1,5,4,5,1,1,1,1,5,5,5,5,1,1,1,5,5,4,5,2,5,4,2,1,1,1,3,1,1,1,2,1,6,1,1,1,4,1,2,4,1,1,3,1,6,6,1,5,2,1,1,1,1,1,1,1,3,2,5,3,1,2,3,1,5,6,23148,1,0,0,0,2,0,0,0,3,1,1,1,1,1,5
19,2,2,2,2,2,2,5,4,4,3,2,4,4,5,5,5,5,3,1,2,5,3,2,2,2,4,2,3,2,2,4,4,1,1,1,3,4,3,3,3,6,4,1,1,4,2,1,5,4,6,5,2,5,6,1,3,3,1,3,2,1,3,4,2,3,1,2,4,3,6,6,24107,2,1,1,3,3,0,0,0,10,1,1,1,1,1,5
